sa2_code21,sa2_name21,distance_to_cbd_km
213011329,Cairnlea,721.63582486152
310021278,Esk,721.8893920957
304021090,Kenmore,722.0400655920299
310021279,Lake Manchester - England Creek,722.0566138555699
213041576,Kurunjang - Toolern Vale,722.0574442762
301021013,Victoria Point,722.20926216429
303041068,Moorooka,722.24542230454
213041462,Burnside Heights,722.28694734958
304031095,Sherwood,722.35635446152
214011371,Frankston,722.48509664774
303021059,Yeronga,722.66249593696
301021012,Thornlands,722.67928848826
213011569,Deer Park,722.8265474958899
304021087,Brookfield - Kenmore Hills,722.83976864519
213041463,Caroline Springs,723.16777682284
213041461,Burnside,723.16911607137
303031063,Mount Gravatt,723.2901253391
213021341,Altona,723.33043713848
213051363,Laverton,723.54437025317
304031092,Chelmer - Graceville,723.66345479439
303041071,Tarragindi,723.75211859737
213011570,Derrimut,723.8211279779899
304021088,Chapel Hill,723.99189801733
304031094,Indooroopilly,723.99189801733
303021057,Holland Park West,724.0805969795
303031062,Mansfield (Qld),724.29450256987
214011373,Frankston South,724.44938959826
301011004,Capalaba,724.62434722311
303021052,Annerley,724.8798441809599
213041359,Rockbank - Mount Cottrell,725.16600707119
303021056,Holland Park,725.3302229230301
301011001,Alexandra Hills,725.46683224126
303011051,Carindale,725.70999478971
303021054,Fairfield - Dutton Park,725.9563885346299
303021055,Greenslopes,726.15323890842
304031096,St Lucia,726.20407929239
304031097,Taringa,726.22290510857
304041102,Mount Coot-tha,726.2539026104799
301011002,Belmont - Gumdale,726.27011870533
201021009,Bacchus Marsh Surrounds,726.36249647698
303021053,Coorparoo,726.898479836
214021379,Hastings - Somers,726.92386509705
303011050,Carina Heights,726.9409591668301
303011047,Camp Hill,727.08305336325
213051586,Truganina - North,727.38006979158
305041137,Toowong,727.43023716552
213041353,Bacchus Marsh,727.4610657621399
303021058,Woolloongabba,727.4831960396999
301021007,Cleveland,727.6433942843399
214021381,Mount Eliza,727.69593682761
305011112,West End,727.90203323759
305011107,Highgate Hill,727.96894832561
305011110,South Brisbane,728.51780127799
305021115,East Brisbane,728.68323434267
305041133,Auchenflower,728.87927792444
304041099,Enoggera Reservoir,728.92652756013
304041103,The Gap,728.97424506168
213021342,Altona Meadows,728.9877141499001
303011049,Carina,729.28334090506
305011108,Kangaroo Point,729.2932855746601
305041134,Bardon,729.31928012703
305041135,Paddington - Milton,729.5548547434499
213051587,Truganina - South East,729.60607988505
305011105,Brisbane City,729.69241046818
305021118,Norman Park,729.7135779937
213041577,Melton,729.82253730147
305021117,Morningside - Seven Hills,730.07186140209
301011003,Birkdale,730.10761278166
213051464,Point Cook - East,730.13499979086
301021008,Ormiston,730.25045970611
305041132,Ashgrove,730.44455505063
305011109,New Farm,730.49199411602
301011006,Wellington Point,730.69799620179
301031018,Tingalpa,730.74821006227
303011048,Cannon Hill,730.7617340734
305021116,Hawthorne,731.04160033145
305011111,Spring Hill,731.06762255569
213041572,Cobblebank - Strathtulloh,731.3118098116
301031019,Wakerley,731.3594278916299
213051584,Tarneit - North,731.41093028347
305041136,Red Hill (Qld),731.43821458873
305031126,Kelvin Grove - Herston,731.49493435014
305011106,Fortitude Valley,731.62975559975
213041358,Melton West,731.64715900083
213021345,Seabrook,731.71211966882
213051588,Truganina - South West,731.75935701354
214021591,Mornington - East,731.83749051151
305031128,Newstead - Bowen Hills,731.9750747389701
314011387,Samford Valley,732.03013523394
304041104,Upper Kedron - Ferny Grove,732.04751875252
213051580,Point Cook - North East,732.09243521161
304041098,Enoggera,732.3197248311701
305021113,Balmoral,732.32126272329
301031017,Murarrie,732.3440579191
301011005,Thorneside,732.54923192402
305021114,Bulimba,732.76815987679
305031127,Newmarket,732.81042662809
214021592,Mornington - West,732.94341011255
301031016,Manly West,732.95780199263
214021378,Flinders,733.15742096894
304041100,Keperra,733.3385085680001
305031129,Wilston,733.3472222665
213051361,Hoppers Crossing - North,733.37431963986
305031130,Windsor,733.4409152563301
305031120,Alderley,733.53300824426
213051583,Tarneit - Central,733.58484028591
213041578,Melton South - Weir Views,733.58963807429
301031015,Manly - Lota,733.6193044305201
213051581,Point Cook - North West,733.62650906921
301031021,Wynnum West - Hemmant,733.8810517437701
305031119,Albion,734.06085504281
213051466,Point Cook - South,734.15596128154
305031124,Hamilton (Qld),734.27952059353
304041101,Mitchelton,734.28606434629
213041571,Brookfield,734.53912920949
213051582,Tarneit (West) - Mount Cottrell,734.61852711316
302031037,Eagle Farm - Pinkenba,734.66151866637
305031123,Grange,734.70058561753
314011386,The Hills District,735.06180516655
205031091,Phillip Island,735.09732929415
305031121,Ascot,735.18868159902
213051368,Werribee - South,735.20992302433
213051362,Hoppers Crossing - South,735.4567027018101
214021382,Mount Martha,735.5038086438
305031131,Wooloowin - Lutwyche,735.53606476533
301031020,Wynnum,735.62038344629
305031122,Clayfield,735.62409455574
302021031,Kedron - Gordon Park,735.76457770602
302021032,Stafford,735.8331031942799
302011025,Everton Park,735.8563153500901
302031036,Brisbane Airport,735.99059877903
305031125,Hendra,736.21161731741
301031014,Brisbane Port - Lytton,736.35413397858
213051585,Tarneit - South,736.75822520268
213041573,Eynesbury - Exford,737.19096404489
302021033,Stafford Heights,737.4640605737401
213051467,Werribee - East,737.77467759703
302031040,Nundah,737.85659141268
302011026,McDowall,737.99724766549
302021034,Wavell Heights,738.18828382307
302021029,Chermside West,738.7863997086699
302021028,Chermside,738.89096383139
213051589,Wyndham Vale - North,739.27365951175
302031038,Northgate - Virginia,739.33222334372
314011382,Albany Creek,740.0647376969
302021027,Aspley,740.07671844519
302031039,Nudgee - Banyo,740.25927510489
214021377,Dromana,740.29548546024
302011023,Bridgeman Downs,740.34947339216
302021030,Geebung,740.450231879
213051468,Werribee - West,740.95208251988
314011385,Eatons Hill,741.31064849409
314011384,Dayboro,741.91121802074
302041046,Zillmere,741.97497706276
302011024,Carseldine,742.13952958568
201031017,Maryborough Surrounds,742.37959728456
213051590,Wyndham Vale - South,742.43788182725
213051579,Manor Lakes - Quandong,742.52650665212
302031035,Boondall,742.63861677848
314031394,Strathpine - Brendale,743.06397073118
314011383,Cashmere,743.07588789594
302041045,Taigum - Fitzgibbon,743.42449129631
215031400,Buloke,743.5048160512
302011022,Bald Hills,744.73844702274
302041041,Bracken Ridge,745.59900065582
302041043,Deagon,745.8134469901099
302041044,Sandgate - Shorncliffe,746.4222421944901
314031391,Bray Park,747.16533992799
302041042,Brighton (Qld),748.18827641864
314031392,Lawnton,748.39186432698
314021389,Murrumba Downs - Griffin,749.2890666869699
314031393,Petrie,750.01310779016
214021384,Rosebud - McCrae,750.6804878144401
314021577,Kallangur,751.52926117157
201021012,Gordon (Vic.),751.8487401684
313051574,Moreton Island,752.1070935130999
203021043,Lara,752.4644187682701
201021010,Creswick - Clunes,752.4744248458101
203031051,Portarlington,752.59320298788
307011175,Miles - Wandoan,753.1779677803099
314021578,Mango Hill,753.39091230978
313051377,Clontarf,754.1643276700299
314021579,North Lakes,754.53544485687
313051378,Margate - Woody Point,754.71536207524
314021576,Dakabin,755.02579245043
313031370,Kilcoy,756.85557518674
313041375,Narangba,756.8928439125
313051380,Rothwell - Kippa-Ring,757.19624037606
313051379,Redcliffe,757.52198902185
313041373,Deception Bay,757.7924389636099
214021383,Point Nepean,757.92916296694
201031016,Maryborough (Vic.),757.95466803113
203031048,Clifton Springs,758.0943128069
313051575,Scarborough - Newport,759.08842030705
203031052,Point Lonsdale - Queenscliff,759.10013011932
313041376,Upper Caboolture,759.42727382946
313041374,Morayfield,759.89198694241
313041372,Burpengary,760.006042502
307011172,Chinchilla,763.53957223672
313021364,Burpengary - East,763.94349110908
313031371,Woodford - D'Aguilar,763.94824633744
313011362,Beachmere - Sandstone Point,765.2595495935
215011391,St Arnaud,765.9723197027499
313021366,Caboolture - South,766.41489726801
313021368,Morayfield - East,766.5004096477201
313021369,Wamuran,766.88903887146
203011035,Golden Plains - South,767.26925068428
203031490,Ocean Grove,767.2765192689001
203021486,Corio - Lovely Banks,768.3175713358
319021509,Nanango,769.0683471597
313021572,Caboolture - East,769.2608728135599
203021044,Leopold,769.32310931268
313021573,Caboolture - West,769.89309895748
201011482,Ballarat North - Invermay,770.0836100579401
215031403,Robinvale,770.82516181807
201031013,Avoca,771.27829151782
203021045,Newcomb - Moolap,772.00317668099
203021488,Norlane,772.73611688137
203031489,Barwon Heads - Armstrong Creek,773.74769897365
313011363,Bribie Island,773.7955733528601
203021047,North Geelong - Bell Park,774.0172776192
201011481,Ballarat East - Warrenheip,774.2289436553899
313021367,Elimbah,775.0147627569801
203021039,Geelong,776.14720639041
201011008,Wendouree - Miners Rest,776.69772468539
201011483,Canadian - Mount Clear,777.74822168123
201011005,Buninyong,777.77416663889
203021040,Geelong West - Hamlyn Heights,777.89213602259
108031161,Lord Howe Island,778.6078257997
203021046,Newtown (Vic.),778.7409743470599
203011034,Bannockburn,778.96550672077
203021037,Belmont,779.55900650359
203021485,Charlemont,779.68513814047
201011002,Ballarat,779.8121569246599
319021507,Kingaroy Surrounds - South,779.87709449461
203021042,Highton,780.7787069997801
203021487,Grovedale - Mount Duneed,781.7922872954
201011484,Sebastopol - Redan,781.83690330219
316061441,Glass House Mountains,782.02675711886
201011001,Alfredton,783.0176183625999
201011006,Delacombe,783.28135503567
203011036,Winchelsea,784.74336307579
203031053,Torquay,784.9978327132301
201011007,Smythes Creek,785.6903440142399
201031015,Golden Plains - North,786.51974791446
201031014,Beaufort,788.00037956585
215021398,Mildura Surrounds,789.3269956391799
316061439,Beerwah,790.23260786149
316061440,Caloundra Hinterland,795.0427601712901
215011394,Yarriambiack,797.45787659149
316061442,Landsborough,797.5092969240101
316021580,Caloundra West - Baringa,797.58311014848
316021421,Golden Beach - Pelican Waters,798.7511136132299
203031049,Lorne - Anglesea,801.83049959345
316061443,Maroochy Hinterland,802.25592761913
316021419,Caloundra - Kings Beach,804.39381582208
316021581,Meridan Plains - Little Mountain (North),804.92213605266
316021422,Moffat Beach - Battery Hill,805.66394126685
316021417,Aroona - Currimundi,805.97941320141
316061444,Palmwoods,805.98862782605
315031409,Charleville,806.6014159057399
602031100,Scottsdale - Bridport,808.31700789391
316021424,Wurtulla - Birtinya,808.8744767050199
217031473,Colac Surrounds,809.0485369192501
316011414,Buderim - South,809.1875948611801
316011416,Sippy Downs,810.6933058838
316021423,Parrearra - Warana,811.03668221181
319021505,Kingaroy,811.19196901139
215011392,Stawell,811.45635979088
215011387,Ararat Surrounds,812.10428476582
316011415,Mountain Creek,813.71504457972
316011413,Buderim - North,813.9678006077
215021399,Red Cliffs,814.2781741108399
316071548,Nambour,815.11934806824
316021418,Buddina - Minyama,815.16231534368
319021506,Kingaroy Surrounds - North,816.08226794339
316031428,Mooloolaba - Alexandra Headland,816.17347014924
217031474,Corangamite - North,816.1964505363801
316071546,Diddillibah - Rosemount,816.20048478965
319031514,Gympie Surrounds,817.01996791199
602031064,St Helens - Scamander,817.77177713872
316031427,Maroochydore - Kuluin,818.32853130228
316031426,Marcoola - Mudjimba,821.0504515759801
316071545,Bli Bli,821.1079822946
319031515,Kilkivan,821.36692185093
316071547,Eumundi - Yandina,822.91741828215
109021178,Wentworth - Buronga,825.16685400801
215011386,Ararat,825.6426535922301
215021395,Irymple,827.78782228629
316031425,Coolum Beach,828.4515149566499
316081549,Noosa Hinterland,831.77041649062
215021469,Mildura - North,831.94018561206
215021470,Mildura - South,835.40425018215
316051544,Peregian Springs,835.49727815651
217031476,Otway,835.6725241440499
316051543,Peregian Beach - Marcus Beach,837.10404243757
307011176,Roma,838.15682371403
316051435,Noosaville,841.0342592953599
215021396,Merbein,841.47359556293
217031472,Colac,842.49258589153
316051437,Sunshine Beach,843.17149314843
316051438,Tewantin,843.87902463114
316051434,Noosa Heads,844.90782356314
215011390,Nhill Region,849.04573180084
217031475,Corangamite - South,849.22668635586
215011389,Horsham Surrounds,851.08760851435
217041477,Moyne - East,853.24836852868
319031513,Gympie - South,855.71751980039
319031512,Gympie - North,858.3304851670699
319021503,Gayndah - Mundubbera,861.87574856321
217031471,Camperdown,863.34694232679
319031511,Cooloola,866.55736361196
602031059,George Town,866.6901779613
215011388,Horsham,870.67623582117
217011423,Southern Grampians,873.9691275696499
602031058,Dilston - Lilydale,878.08125481235
319051525,Maryborough Surrounds - South,885.48553511667
602021053,Beauty Point - Beaconsfield,890.82743436488
308041528,Banana,892.65897977095
604021089,Port Sorell,896.63624844854
602021055,Grindelwald - Lanena,897.6841683154599
602031061,Northern Midlands,900.6452441709799
604031093,King Island,902.54470925233
319021508,Monto - Eidsvold,902.64189521992
215011393,West Wimmera,903.09099432615
602011041,Newnham - Mayfield,904.95592005054
602011039,Legana,905.32629175578
602011050,Waverley - St Leonards,906.78326049257
602011045,Ravenswood,906.80754223078
602011040,Mowbray,907.11393688733
602011046,Riverside,909.84470127865
602011036,Invermay,910.069205725
602011038,Launceston,910.38103529838
602011042,Newstead,911.0533041333799
604031094,North West,911.77255468257
602011049,Trevallyn,912.01679661376
602011043,Norwood (Tas.),912.38256820607
319051522,Burrum - Fraser,912.55207546721
602011047,South Launceston,913.44068154893
602031062,Perth - Evandale,913.63449412903
602011037,Kings Meadows - Punchbowl,913.64679774997
602011051,West Launceston,913.73857493769
602011052,Youngtown - Relbia,913.7724274565101
604021086,East Devonport,913.87742714721
217041480,Warrnambool - South,914.01248092794
217041478,Moyne - West,914.19173167831
604021085,Devonport,915.0851181434
602021057,Westbury,915.16327761891
602011048,Summerhill - Prospect,915.48134991253
604021087,Latrobe,915.6301343689
602021056,Hadspen - Carrick,915.6487315409701
602011044,Prospect Vale - Blackstone,915.81102875065
604021088,Miandetta - Don,915.90526843165
604021092,Turners Beach - Forth,917.42262356013
602021054,Deloraine,918.37379957528
603031074,Triabunna - Bicheno,918.7828744824
602031060,Longford,919.08652280331
604021090,Quoiba - Spreyton,919.23831316413
604011082,Ulverstone,920.5073528216101
604011083,West Ulverstone,920.98045445629
604011079,Penguin - Sulphur Creek,921.2822587368199
217041479,Warrnambool - North,922.03165489153
604031096,Waratah,922.35849526968
604011077,Burnie - Wivenhoe,922.70030206474
319051523,Granville,923.08415493878
604021091,Sheffield - Railton,923.49042411923
604011078,Parklands - Camdale,923.84425942195
604011076,Burnie - Ulverstone Surrounds,923.9792819418101
604011084,Wynyard,924.1692482934101
217011421,Hamilton (Vic.),924.94366340159
604011075,Acton - Upper Burnie,925.21610979524
604011080,Romaine - Havenview,925.3388195387399
604011081,Somerset,926.08849656167
105021097,Broken Hill,926.8972434100599
319051526,Tinana,930.38665186882
604031095,Smithton,930.9396725788699
319051524,Maryborough (Qld),932.56803852191
319011499,Bundaberg Surrounds - South,941.1587388720301
406021141,Outback,943.07659078525
319021504,Gin Gin,945.51535316712
407031163,Loxton Surrounds,946.2122919251
407031168,Renmark Surrounds,946.21919567181
407031161,Karoonda - Lameroo,949.25793916557
319041516,Booral - River Heads,949.3917042841799
603011065,Central Highlands,950.79577706907
217011420,Glenelg (Vic.),952.08816731057
308011191,Central Highlands - West,957.25614993439
319041521,Urangan - Wondunna,959.3810374896
407021157,Tatiara,959.5814746731
319041520,Torquay - Scarness - Kawungan,960.52879236006
319041517,Craignish - Dundowran Beach,960.93395410544
319041518,Pialba - Eli Waters,961.7165210053599
407031167,Renmark,963.47843205374
319041519,Point Vernon,966.19385353744
603011067,Southern Midlands,972.7355985631799
407031159,Barmera,973.5690843899
407031162,Loxton,973.9625131635
407031160,Berri,976.64923890324
604031097,West Coast (Tas.),976.9686877859899
407021155,Naracoorte Surrounds,981.31830644836
319011498,Bundaberg Surrounds - North,988.01018922172
308011190,Central Highlands - East,988.61123933554
319011494,Branyan - Kensington,994.3134760260599
217011422,Portland,994.45689677366
407021156,Penola,997.61094250314
319011493,Bargara - Burnett Heads,997.68563233104
319011502,Walkervale - Avenell Heights,998.22734935592
319011501,Svensson Heights - Norville,999.7177486747499
407021154,Naracoorte,1000.11661601588
319011500,Millbank - Avoca,1000.36042999459
319011492,Ashfield - Kepnock,1002.43458722775
319011495,Bundaberg,1002.68366464035
319011497,Bundaberg North - Gooburrum,1003.16690362367
319011496,Bundaberg East - Kalkie,1004.0465645511599
308051530,Agnes Water - Miriam Vale,1008.19506960012
319021510,North Burnett,1008.4317123398
407031169,The Coorong,1008.94608988789
407021150,Grant,1013.79420268817
603011068,Wilderness - East,1013.88155735636
407031170,Waikerie,1015.20835703721
604031098,Wilderness - West,1016.3312763745599
308051535,Gladstone Hinterland,1020.06839142517
407021151,Kingston - Robe,1022.35556589393
601061034,Dodges Ferry - Lewisham,1023.20418644324
601061035,Sorell - Richmond,1024.05505537872
407021173,Mount Gambier - East,1029.17339070699
601011002,Brighton - Pontville,1032.69354596805
407021158,Wattle Range,1033.07672542456
407021174,Mount Gambier - West,1034.51303826979
603031073,Forestier - Tasman,1036.20157489473
315031408,Barcaldine - Blackall,1036.39288514024
601011003,Old Beach - Otago,1040.1904698686
601011001,Bridgewater - Gagebrook,1040.37959721536
603011066,Derwent Valley,1041.49878851779
601021005,Cambridge,1041.65664867399
601021010,Risdon Vale,1042.08110786962
601031013,Austins Ferry - Granton,1044.56250640557
601031020,New Norfolk,1045.94956247443
601031015,Claremont (Tas.),1046.3048198234699
601021008,Lindisfarne - Rose Bay,1047.98156256127
601021006,Geilston Bay - Risdon,1048.49739452814
601031014,Berriedale - Chigwell,1048.92091375351
308041529,Biloela,1049.34701675651
601021009,Mornington - Warrane,1049.53067289747
601031016,Derwent Park - Lutana,1050.06538594486
601031017,Glenorchy,1050.41572413808
601031018,Montrose - Rosetta,1050.63998230183
601021011,Rokeby,1051.1182184541099
601021007,Howrah - Tranmere,1051.90283682994
601051030,New Town,1051.92463350959
601031019,Moonah,1051.93531059715
601021004,Bellerive - Rosny,1052.36640092018
601031021,West Moonah,1052.91393698233
601051027,Hobart,1053.27181248969
601041025,Mount Wellington,1053.28172437156
601051028,Lenah Valley - Mount Stuart,1054.2470956842
601021012,South Arm,1054.6188391901599
601051033,West Hobart,1055.39390368026
601051031,Sandy Bay,1056.78248178139
601051032,South Hobart - Fern Tree,1056.87266524648
407021152,Millicent,1056.93408245576
601051029,Mount Nelson - Dynnyrne,1057.0127647609502
407031164,Mannum,1057.12501057903
601041026,Taroona - Bonnet Hill,1060.08448059956
601041022,Kingston - Huntingfield,1060.76193080223
603021072,Huonville - Franklin,1064.06237663052
601041023,Kingston Beach - Blackmans Bay,1065.69347531501
601041024,Margate - Snug,1066.4410182844
407031166,Murray Bridge Surrounds,1071.51633264674
603021069,Bruny Island - Kettering,1074.01256808837
603021070,Cygnet,1082.17031716885
603021071,Geeveston - Dover,1086.74163319404
308051531,Boyne Island - Tannum Sands,1088.46146630281
405021118,Goyder,1094.30073929872
407031165,Murray Bridge,1097.47036377112
308051538,Telina - Toolooa,1099.84863699842
308051537,South Trees,1101.62896716207
308051533,Clinton - New Auckland,1102.08659401242
405031121,Peterborough - Mount Remarkable,1104.32725811055
308051536,Kin Kora - Sun Valley,1106.8632870241102
308051534,Gladstone,1106.99583509319
308051539,West Gladstone,1108.12006863962
308051532,Callemondah,1108.44030245602
405011110,Barossa - Angaston,1110.99382029178
308031206,Bouldercombe,1112.4504495491499
308031212,Mount Morgan,1112.61255533603
405011111,Light,1115.2146692465599
407011147,Strathalbyn Surrounds,1115.6280914880601
405011114,Nuriootpa,1122.3692904970899
401021003,Adelaide Hills,1123.3664986896601
401021008,Mount Barker Surrounds,1124.34736367766
405011115,Tanunda,1125.43646542082
308031220,Rockhampton Surrounds - West,1127.5555539709399
405021117,Gilbert Valley,1129.5001085532401
405011112,Lyndoch,1129.5367394878
401021006,Lobethal - Woodside,1130.23242960747
401021009,Nairne,1133.50886728524
407011144,Goolwa - Port Elliot,1134.58047667414
407011146,Strathalbyn,1134.71221174361
401021007,Mount Barker,1137.02338062072
402021033,One Tree Hill,1140.92238394778
401021005,Hahndorf - Echunga,1142.06781945127
402011025,Gawler - North,1142.68041325956
402011026,Gawler - South,1142.87133572053
401021010,Uraidla - Summertown,1143.89744710505
308031210,Gracemere,1145.4007871964002
308031218,Rockhampton Surrounds - East,1146.17629209859
402051049,Golden Grove,1147.33950417899
401021004,Aldgate - Stirling,1147.44419453751
402051054,Redwood Park,1149.09749173431
402051055,St Agnes - Ridgehaven,1149.70824080526
402051051,Highbury - Dernancourt,1149.82765745016
315031410,Far Central West,1150.6234754728
402051050,Greenwith,1151.8335439044
402021028,Craigmore - Blakeview,1152.02881610218
401041014,Athelstone,1152.81087143624
405021119,Wakefield - Barunga West,1152.85128537156
402051052,Hope Valley - Modbury,1152.92142511619
402021032,Munno Para West - Angle Vale,1153.52295609584
402021034,Smithfield - Elizabeth North,1153.85607972706
405031120,Jamestown,1153.8745749874101
401041016,Rostrevor - Magill,1153.94035576235
402051053,Modbury Heights,1153.95832067709
402021031,Elizabeth East,1154.20654160239
402041047,Salisbury East,1154.27102021999
401031011,Burnside - Wattle Park,1155.15511755829
403041075,Clarendon,1155.28095394897
401041015,Paradise - Newton,1155.42947815804
308031217,Rockhampton City,1155.4778328468199
402021029,Davoren Park,1155.8020959176902
402041041,Para Hills,1156.1291126087401
402021030,Elizabeth,1156.52721713917
401031012,Beaumont - Glen Osmond,1156.7425370451901
402031176,Valley View - Gilles Plains,1157.11345279274
403031065,Belair,1157.32252994815
402041048,Salisbury North,1157.59020927276
402041040,Ingle Farm,1157.75430722716
402031038,Windsor Gardens,1157.90604365865
403031067,Blackwood,1157.92900454974
402021035,Virginia - Waterloo Corner,1158.00370626305
402041046,Salisbury,1158.18618087201
308031216,Rockhampton - West,1158.89153746745
401031013,Toorak Gardens,1158.91026805136
401051018,Payneham - Felixstow,1158.9933104850502
402031175,Northgate - Northfield,1159.1653002426601
402041042,Parafield,1159.59313490493
401051017,Norwood (SA),1159.75957095466
403031069,Mitcham (SA),1159.8057045022301
402041172,Pooraka - Cavan,1160.15555441884
401051019,St Peters - Marden,1160.3500502945499
401071024,Unley - Parkside,1160.5090536626
402041044,Paralowie,1160.5938712719599
405021116,Clare,1160.60787668997
403041083,McLaren Vale,1160.61663419978
405011113,Mallala,1160.78380841748
402011027,Lewiston - Two Wells,1160.78833388107
401061022,Walkerville,1160.99669983118
402041043,Parafield Gardens,1160.99687223723
403041071,Aberfoyle Park,1161.09190447858
308031222,The Range - Allenstown,1161.2089311704901
402041171,Mawson Lakes - Globe Derby Park,1161.25329088447
403041076,Coromandel Valley,1161.6084598786902
402031036,Enfield - Blair Athol,1161.8607292271001
401011001,Adelaide,1162.19008356741
308031211,Lakes Creek,1162.25290869247
401061020,Nailsworth - Broadview,1162.37469506294
403041088,Willunga,1162.68561959647
407011148,Victor Harbor,1163.0251494702002
401011002,North Adelaide,1163.11513895976
308031205,Berserker,1163.1266008190698
407011149,Yankalilla,1163.4459996885598
403041077,Flagstaff Hill,1163.48160935672
401071023,Goodwood - Millswood,1163.75498714005
401061021,Prospect,1163.92697016496
403031066,Bellevue Heights,1163.97905272644
403041080,Happy Valley,1163.97941016407
402041039,Dry Creek - North,1164.16519412242
403031070,Panorama,1164.3760504561499
403031068,Colonel Light Gardens,1164.5202945717
404021102,The Parks,1165.11855913674
308031214,Park Avenue,1165.1529319391
404011093,Hindmarsh - Brompton,1165.3609941634602
403041089,Woodcroft,1165.73231880776
403041078,Hackham - Onkaparinga Hills,1165.93508884808
404031107,Plympton,1165.99926621812
404031108,Richmond (SA),1165.99926621812
403041081,Happy Valley Reservoir,1166.2210873756499
404021098,Dry Creek - South,1166.26770780389
308031219,Rockhampton Surrounds - North,1166.6559784338199
308031215,Parkhurst - Kawana,1166.80510787105
308031208,Frenchville - Mount Archer,1166.82089390633
403021061,Mitchell Park,1166.93467998192
403021058,Edwardstown,1166.95997935621
308031213,Norman Gardens,1167.6118062606702
404011097,Woodville - Cheltenham,1168.04187028698
404011091,Flinders Park,1168.4774839949
403021060,Marino - Seaview Downs,1168.4830475039898
404031106,Lockleys,1168.53848077895
403021062,Morphettville,1168.59531103356
404011090,Beverley,1168.65405726427
403021063,Sheidow Park - Trott Park,1168.65635882191
404021103,Torrens Island,1168.82892075071
403041086,Reynella,1168.9053185836801
404021101,Port Adelaide,1168.95018167566
404031104,Adelaide Airport,1169.10414308094
403021064,Warradale,1169.3520808667101
308031209,Glenlee - Rockyview,1169.39700208453
315031412,Longreach,1169.60295660032
403041084,Morphett Vale - East,1170.04232353758
403011057,Glenelg (SA),1170.2660681689802
404011094,Royal Park - Hendon - Albert Park,1170.60849012488
403021059,Hallett Cove,1170.91800482659
403011056,Brighton (SA),1170.96803814718
308031207,Emu Park,1171.17506804498
404011095,Seaton - Grange,1171.2631922422402
404031105,Fulham,1171.49442704184
404021100,North Haven,1171.54951038348
404011092,Henley Beach,1171.55867506255
403041085,Morphett Vale - West,1171.91384509034
404031109,West Beach,1171.91560915976
312011338,Broadsound - Nebo,1172.10664259965
403041079,Hackham West - Huntfield Heights,1172.35289950305
404021099,Largs Bay - Semaphore,1172.37862404616
404011096,West Lakes,1172.96280729914
403041177,Seaford - Seaford Meadows,1173.4944254121601
403041082,Lonsdale,1173.5347375443
403041073,Christie Downs,1173.7657271032301
403041074,Christies Beach,1175.56907529674
403041178,Seaford Rise - Moana,1175.8145006848201
403041072,Aldinga,1175.82428918641
308011192,Emerald,1178.27505381744
406021140,Quorn - Lake Gilles,1179.1164382325
308031223,Yeppoon,1181.85899000735
405031123,Port Pirie Surrounds,1185.9145455298
405041127,Yorke Peninsula - North,1207.89926222069
308031221,Shoalwater Bay,1213.6130383168
407011145,Kangaroo Island,1214.28648242541
405041124,Kadina,1222.44626273562
405031122,Port Pirie,1223.0615230468
312011339,Clermont,1227.00868286335
405041128,Yorke Peninsula - South,1236.04545459167
405041125,Moonta,1236.6012458474102
405041126,Wallaroo,1241.58676910601
406021142,Port Augusta,1248.0157859112298
406011131,Kimba - Cleve - Franklin Harbour,1250.84852897343
406011137,Whyalla - North,1262.55374237059
406011136,Whyalla,1268.4071236000598
312011341,Moranbah,1321.15171172957
312021352,Sarina,1355.68660339756
406011130,Eyre Peninsula,1359.11818043345
406021143,Roxby Downs,1392.82529581023
312021357,Walkerston - Eton,1394.73091928546
318011463,Dalrymple,1399.19359093899
312011340,Collinsville,1399.6421010640602
312021351,Pioneer Valley,1399.8530066636602
406011133,Port Lincoln,1406.1631599365999
312021345,Eungella Hinterland,1406.55292206538
406011132,Le Hunte - Elliston,1414.4583311465
312021350,Ooralea - Bakers Creek,1414.56840785247
312021343,East Mackay,1419.64353292622
312021353,Seaforth - Calen,1420.22977392792
312021356,South Mackay,1420.3072072693
312021358,West Mackay,1421.9989850105999
312021346,Mackay,1423.26473378731
312021347,Mackay Harbour,1423.32258577803
312021348,Mount Pleasant - Glenella,1424.70223771971
312021349,North Mackay,1424.79468353477
312021342,Andergrove - Beaconsfield,1427.68262643111
312021355,Slade Point,1428.44474257221
312021344,Eimeo - Rural View,1431.19361631585
312021354,Shoal Point - Bucasia,1434.5737197679
315021407,Northern Highlands,1439.16339991738
312031361,Proserpine,1480.7098231048901
312031359,Airlie - Whitsundays,1486.3449795335898
312031360,Cape Conway,1494.0607394002002
406011134,West Coast (SA),1502.05949913198
318011461,Burdekin,1540.89029420903
702011050,Petermann - Simpson,1543.12286598419
312011337,Bowen,1556.1229476394099
318011462,Charters Towers,1601.19346854652
406011135,Western,1605.30200937467
318021489,Townsville - South,1616.92869964908
315021406,Mount Isa Surrounds,1619.59567552288
318011460,Ayr,1621.05580675131
406011129,Ceduna,1638.6038037671601
406021139,Coober Pedy,1645.2542803911
318021480,Kelso,1650.4474375299699
318021474,Douglas,1658.7935633724499
318021491,Wulguru - Roseneath,1663.16831148578
318021486,Northern Beaches,1663.7703238956499
318021471,Condon - Rasmussen,1665.17478278476
